,text,labels
3009,تكملة بناء القوات المسلحه العراقيه اقتله من يثبت معاملتهم الخارج سواء لايران امريكا العربمن يرتبط البعث الاستفادة من ضباط الجيش السابق عقد تعاون عسكري مع روسيا فرنسا مكافحة الفضاييات دمج الحشد الشعبي الصحوات التركماني و المسيحي حل البشمركه واعادة مشاركه الكرد الوطنيين في الجيش,0
3010,انا لله وانا اليه راجعون انتقل الى رحمة الله تعالى الزميل عمرين الاهدل بعد اصابته بفيروس كورونا اسال الله الكريم ان يغفر له ويجعل قبره واحة من جنان الجنة وان يلهم اهله وزويه ومحبيه الصبر والسلوان اكثروا له ولجميع الموتى بالدعاء وهذا ما يحتاجونه في منازلهم,0
3011,فين وهاب في الصورة عشان نعرف,0
3012,الخبر بعنوان السعودية تدفع كفارة عن الشعب السعودي مليار وستة ملايين ريال بسبب عدم رصد هلال شوال ورصد كوكب زحل هو اشاعة متداولة سنويا منذ عام وسبق ان نفتها الجمعية الفلكية في ذلك العام,0
3013,لمرضى السكري نصايح مهمة لتفادي الاصابة بفيروس كورونا,0
3014,كلام اكتر من رايع يقال بحق الوزير المقاوم جبران باسيلاتعجب لامر البعض الذين باتوا يحللون,0
3015,ادا ع يميني والا يساري,0
3016,يا عم ليه عم تشولح زبالتك من شباك السيارة لان بطبعي نضايفي وما بطيق شوف زبالة,0
3017,الاستاذ المساعد الدكتور رعد الهرموش اثر مضاعفات فايروس كورونا سايلين المولى عز وجل ان يرحمه برحمته الواسعة وان يلهم اهله وذويه وزملايه وطلبته ومحبيه الصبر والسلوان موسسة شهيد المحراب النجف الاشرف,0
3018,اللي عجبتني في الكورونا المسوولين والنواب وعيت هلت واعيالهم ما يقدروش يعالجو في الخارج يا نعيشوا مع بعضنا يا نموتو مع بعض انها العدالة الكورونية ياساده,0
3019,وهيدا اللي بدنا اياه الاستثمار مش حسنة شكرا ميشال عون و جبران باسيل رديتوا لنا كرامتنا,0
3020,يا اذاعة جده وين القصيم وحايل والجوف وعرعر مهب من المملكه والا ايه,0
3021,الشعب الجزايري كي يمرض واحد نتعاونوا اع كورونا فيروس كورونا ريح في دارك ريح في دارك الحجر الصحي البليدة الوريدة عمرها ماتذبال,0
3022,ابوك يدري انك تعلق عبي البنات ف البارتي,0
3023,والله الخوف من اميركا ترامب مطير العقول,0
3024,يارب يروح الوباء ونرجع فعلا لايامنا الطبيعية,0
3025,اهلا وسهلا بكلامك الوطنى فعلا محترم,0
3026,ع نات شادي مع جبران باسيل شكرا قطر,0
3027,عاملك عقده الله يعينك,0
3028,طلعت لا داعي للهلع متل الليرة بالف خير سنموت بعد قليل كورونا لبنان,0
3029,اصابة وزيرة الهجرة والمهجرين في العراق ايفان فايق جابرو بفيروس كورونا,0
3030,وزارة الصحة على نواب مجلس الامة المصابين ب كورونا عدم حضور اجتماع اللجان الا بعد التاكد من خلوهم من الفيروس كيفان,0
3031,استخدم لعلاج دونالد ترامب الولايات المتحدة تسمح باستخدام علاج ريجينيرون ضد كوفيد جريدة الراية سلامتك هي سلامتي,0
3032,توي ادري انه كان لازم موافقة ولي الامر لا ولايه علي سفر المراه,0
3033,تاكدت اصابتي بفايروس كورونا كوفيد انا ووالدتي ارجوا الدعاء لنا,0
3034,وطننا يحتاج الى زعماء من الوطن واليه,0
3035,و الله يا رفيق كل مرة بقول ل حالي الا ما تزبط بس بنت الشوسمو ماعم تزبط,0
3036,هوي قتلن وشردن او دخول داعش والرعب لصار هوي لشردن,0
3037,يا رب لطفك كورونا يتحور عبر الحيوان المنك في الدنمارك اعدام مليون حيوان المنك بعد اكتشاف مزرعة مصابة واصابة اكثر من فيها,0
3038,اتساءل ما الذي اصاب الشعب الجزايري و ما هي الصدمة التي تلقتها قلوبهم حتى اصبحو لا يخافون شيي العالم كله خايف من فيروس كورونا الا الجزاير وكانه شيء عادي كورونا رجعوه تحريشة كورونا الجزاير,0
3039,حسسني انه النط عن البرندة بدو تدريب وهي ما كان عندها خبرة بس من الكبر نطت,0
3040,حرب والله كانت دموية بشكل اعتقد انني لن اري كمثلها مهما اجتنا من حروب نسال الله السلامه,0
3041,مساء النور يا زوات كيفكون شو الاخبار شو في ما في شو وضع البلد بعدا الرووس عم تتحجم وتتدحرج اربا اربا,0
3042,طبيب مغربي يقدم نصايح ذهبية لتفادي الاصابة بفيروس كورونا,0
3043,الاكل اللبناني والسوري افضل كتير,0
3044,انا من يوم ما قالوا المسوولين عن ادارة الازمة انو الاتكال على وعي المواطن اللبناني ساعتها عرفت انو فتنا بالحيط فوة بنت كلب لا داعي للهلع انضبوا بالبيت بلغ السيل الزبى كورونا لبنان خليك بالبيت سنموت بعد قليل,0
3045,مياومو الاعلام لما بتصير حرية الراي و التعبير و مهنة الصحافة و الاعلام مرادف لحرية الشتيمة و تشويه الحقايف و الحمل,0
3046,شركة موديرنا تعلن ان لقاحها ضد فيروس كورونا فعال بنسبة,0
3047,الوسواس اخطر من مرض كورونا هه,0
3048,كل سنة وانتي طيبة ياميرة,0
3049,اطلاق صافرات الانذار في كرمنشاه الايرانية بعد انهيار الوضع الصحي هناك وخروجه عن السيطرة بفعل فيروس كورونا اللعين اللهم ماعجز عنه الاطباء فانت رب الاطباء لايعجزك شيء اللهم اشف كل نفس ذاقت طعم الالم من مرض وارزقنا الصبر عند الابتلاء والعافيه,0
3050,لو بس تغريدة وحدة لصالح لبنان او للمنفعة بدل الثرثرة والنسنسة لن يضرك الاهتمام بالوضع الداخلي ولكنك ا,0
